Stock Entry Date,Barcode,Supplier,Category,Length,Purity Name,Item Description,Item Weight_G,Gem_Weight_K,Gem_Weight_P,Gem_Weight_Y,Buy_Wastage_K,Buy_Wastage_P,Buy_Wastage_Y,Sell_Wastage_K,Sell_Wastage_P,Sell_Wastage_Y,Fine Value (g),Gem Cost,Labor Cost,Purchase Gold Price,Purchase Cost,Currency,Status
2026-06-12,RR260148,အောင်ကျားမင်း,လက်စွပ်,8,၁၂ပဲရည်,စပရိန်လက်စွပ်ပြား,1.18,0,0,0,0,0,1,0,0,2.75,0.9823,0,0,7365000,581075,MMK,In Stock
2026-06-12,RR260149,ရွှေသရဖူ,လက်စွပ်,13,၁၂ပဲရည်,မောင်းကွင်းစက်လက်စွပ်,0.78,0,0,0,0,0,0.8,0,0,2.75,0.6628,0,0,7365000,392098,MMK,In Stock
2026-06-12,RR260150,ရွှေသရဖူ,လက်စွပ်,19,၁၂ပဲရည်,မောင်းကွင်းစက်လက်စွပ်,1.18,0,0,0,0,0,0.8,0,0,2.75,0.9628,0,0,7365000,569567,MMK,In Stock
2026-06-12,RR260151,အောင်ကျားမင်း,လက်စွပ်,14,၁၂ပဲရည်,စက်ဖြတ်အုတ်ပုံလက်စွပ်,1.89,0,0,0,0,0,1.5,0,0,3,1.5634,0,0,7365000,924854,MMK,In Stock
2026-06-12,RR260152,အောင်ကျားမင်း,လက်စွပ်,9,၁၂ပဲရည်,စက်ဖြတ်အုတ်ပုံလက်စွပ်,1.29,0,0,0,0,0,1.5,0,0,3,1.1134,0,0,7365000,658649,MMK,In Stock
2026-06-12,RR260153,အောင်ကျားမင်း,လက်စွပ်,16,၁၂ပဲရည်,ပိုက်ဟိန်းဝေယံလက်စွပ်,1.91,0,0,0,0,0,0,0,0,3.25,1.4325,0,0,7365000,847419,MMK,In Stock
2026-06-12,RR260154,အောင်ကျားမင်း,လက်စွပ်,12,၁၂ပဲရည်,ပိုက်ဟိန်းဝေယံလက်စွပ်,1.85,0,0,0,0,0,0,0,0,3.25,1.3875,0,0,7365000,820798,MMK,In Stock
2026-06-12,RR260155,အောင်ကျားမင်း,လက်စွပ်,10,၁၂ပဲရည်,ပိုက်ပုံဆန်းလက်စွပ်,1.05,0,0,0,0,0,0,0,0,3,0.7875,0,0,7365000,465858,MMK,In Stock
2026-06-12,RR260156,အောင်ကျားမင်း,လက်စွပ်,14,၁၂ပဲရည်,စက်ဖြတ်အခုံးလက်စွပ်,1.65,0,0,0,0,0,1.5,0,0,3.25,1.3834,0,0,7365000,818372,MMK,In Stock
2026-06-12,RR260157,အောင်ကျားမင်း,လက်စွပ်,9,၁၂ပဲရည်,ဂျီဟိုလက်စွပ်,1.04,0,0,0,0,0,1.5,0,0,3,0.9259,0,0,7365000,547730,MMK,In Stock
2026-06-12,RR260158,အောင်ကျားမင်း,လက်စွပ်,8,၁၂ပဲရည်,ဂျီဟိုလက်စွပ်,1.1,0,0,0,0,0,1.5,0,0,3,0.9709,0,0,7365000,574351,MMK,In Stock
2026-06-12,RR260159,အောင်ကျားမင်း,လက်စွပ်,7,၁၂ပဲရည်,ဂျီဟိုလက်စွပ်,1.03,0,0,0,0,0,1.5,0,0,3,0.9184,0,0,7365000,543294,MMK,In Stock
2026-06-12,RR260160,အောင်ကျားမင်း,လက်စွပ်,7,၁၂ပဲရည်,ဂျီဟိုလက်စွပ်,1.09,0,0,0,0,0,1.5,0,0,3,0.9634,0,0,7365000,569914,MMK,In Stock
2026-06-12,RR260161,အောင်ကျားမင်း,လက်စွပ်,10,၁၂ပဲရည်,ဂျီဟိုလက်စွပ်,1.1,0,0,0,0,0,1.5,0,0,3,0.9709,0,0,7365000,574351,MMK,In Stock
2026-06-12,RR260162,အောင်ကျားမင်း,လက်စွပ်,15,၁၂ပဲရည်,ဂျီဟိုလက်စွပ်,2.25,0,0,0,0,0,1.5,0,0,3.5,1.8334,0,0,7365000,1084577,MMK,In Stock
2026-06-12,RR260163,အောင်ကျားမင်း,လက်စွပ်,18,၁၂ပဲရည်,စက်ဖြတ်အုတ်ပုံလက်စွပ်,1.93,0,0,0,0,0,1.5,0,0,3.5,1.5934,0,0,7365000,942601,MMK,In Stock
2026-06-12,RR260164,အောင်ကျားမင်း,လက်စွပ်,21,၁၂ပဲရည်,စက်ဖြတ်အုတ်ပုံလက်စွပ်,3.89,0,0,0,0,0,1.5,0,0,4,3.0634,0,0,7365000,1812203,MMK,In Stock
2026-06-12,RR260165,အောင်ကျားမင်း,လက်စွပ်,17,၁၂ပဲရည်,စက်ဖြတ်အုတ်ပုံလက်စွပ်,3.48,0,0,0,0,0,1.5,0,0,3.5,2.7559,0,0,7365000,1630297,MMK,In Stock
2026-06-12,RR260166,အောင်ကျားမင်း,လက်စွပ်,5,၁၂ပဲရည်,ကြိမ်ခြမ်းစပရိန်စက်လက်စွပ်,0.53,0,0,0,0,0,1,0,0,2.5,0.4948,0,0,7365000,292687,MMK,In Stock
2026-06-12,RR260167,အောင်ကျားမင်း,လက်စွပ်,7,၁၂ပဲရည်,ကြိမ်ခြမ်းစပရိန်စက်လက်စွပ်,0.56,0,0,0,0,0,1,0,0,2.5,0.5173,0,0,7365000,305997,MMK,In Stock
2026-06-12,RR260168,အောင်ကျားမင်း,လက်စွပ်,10,၁၂ပဲရည်,ကြိမ်ခြမ်းစပရိန်စက်လက်စွပ်,0.52,0,0,0,0,0,1,0,0,2.5,0.4873,0,0,7365000,288250,MMK,In Stock
2026-06-12,RR260169,အောင်ကျားမင်း,လက်စွပ်,14,၁၂ပဲရည်,ကြိမ်ခြမ်းစပရိန်စက်လက်စွပ်,0.6,0,0,0,0,0,1,0,0,2.5,0.5473,0,0,7365000,323744,MMK,In Stock
2026-06-12,RR260170,အောင်ကျားမင်း,လက်စွပ်,15,၁၂ပဲရည်,ကြိမ်ခြမ်းစပရိန်စက်လက်စွပ်,0.61,0,0,0,0,0,1,0,0,2.5,0.5548,0,0,7365000,328181,MMK,In Stock
2026-06-12,RR260171,အောင်ကျားမင်း,လက်စွပ်,17,၁၂ပဲရည်,ကြိမ်ခြမ်းစပရိန်စက်လက်စွပ်,0.58,0,0,0,0,0,1,0,0,2.5,0.5323,0,0,7365000,314870,MMK,In Stock
2026-06-12,RR260172,အောင်ကျားမင်း,လက်စွပ်,7,၁၂ပဲရည်,စပရိန်စက်လက်စွပ်,1.08,0,0,0,0,0,1.5,0,0,3,0.9559,0,0,7365000,565477,MMK,In Stock
2026-06-12,RR260173,အောင်ကျားမင်း,လက်စွပ်,10,၁၂ပဲရည်,စပရိန်စက်လက်စွပ်,1.15,0,0,0,0,0,1.5,0,0,3,1.0084,0,0,7365000,596534,MMK,In Stock
2026-06-12,RR260174,အောင်ကျားမင်း,လက်စွပ်,11,၁၂ပဲရည်,စပရိန်စက်လက်စွပ်,1.2,0,0,0,0,0,1.5,0,0,3,1.0459,0,0,7365000,618718,MMK,In Stock
2026-06-12,RR260175,အောင်ကျားမင်း,လက်စွပ်,13,၁၂ပဲရည်,စပရိန်စက်လက်စွပ်,1.26,0,0,0,0,0,1.5,0,0,3,1.0909,0,0,7365000,645339,MMK,In Stock
2026-06-12,RR260176,အောင်ကျားမင်း,လက်စွပ်,13,၁၂ပဲရည်,စပရိန်စက်လက်စွပ်,1.32,0,0,0,0,0,1.5,0,0,3,1.1359,0,0,7365000,671959,MMK,In Stock
2026-06-12,RR260177,အောင်ကျားမင်း,လက်စွပ်,16,၁၂ပဲရည်,စပရိန်စက်လက်စွပ်,1.4,0,0,0,0,0,1.5,0,0,3,1.1959,0,0,7365000,707453,MMK,In Stock
2026-06-12,RR260178,အောင်ကျားမင်း,လက်စွပ်,20,၁၂ပဲရည်,စပရိန်စက်လက်စွပ်,1.56,0,0,0,0,0,1.5,0,0,3,1.3159,0,0,7365000,778441,MMK,In Stock
2026-06-12,RR260179,အောင်ကျားမင်း,လက်စွပ်,14,၁၂ပဲရည်,စပရိန်စက်လက်စွပ်,1.1,0,0,0,0,0,1.5,0,0,3,0.9709,0,0,7365000,574351,MMK,In Stock
2026-06-12,RR260180,အောင်ကျားမင်း,လက်စွပ်,16,၁၂ပဲရည်,ကြိမ်ခြမ်းစပရိန်စက်လက်စွပ်,1.1,0,0,0,0,0,1.5,0,0,3,0.9709,0,0,7365000,574351,MMK,In Stock
2026-06-13,E11777,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူနှင်းဆီပွင့်နားပန်,2.42,0,0,1.5,0,0,0,0,0,4,1.6776,5000,0,7365000,992384,MMK,In Stock
2026-06-13,E14593,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပုံဆန်းနားပန်,1.55,0,0,0.5,0,0,0,0,0,4,1.1223,5000,0,7365000,663926,MMK,In Stock
2026-06-13,E15251,ရွှေသရဖူ,နားကပ်,-,၁၄ပဲ ၂ပြား,၁လုံးဖြူပုံဆန်းနားပန်,2.15,0,0,2.7,0,0,2,0,0,4.25,1.8964,8000,0,8979000,1121839,MMK,In Stock
2026-06-13,E12543,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူနှင်းဆီပွင့်နားပန်,2.65,0,0,0.2,0,0,0,0,0,3.5,1.9748,4000,0,7365000,1168230,MMK,In Stock
2026-06-13,E14367,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပန်းခက်နားပန်,2.11,0,0,1,0,0,2,0,0,4,1.6882,5000,0,7365000,998693,MMK,Inactive
2026-06-13,E14368,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပန်းခက်နားပန်,2.07,0,0,1,0,0,2,0,0,4,1.6582,5000,0,7365000,980946,MMK,Inactive
2026-06-13,E13479,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူနှင်းဆီပွင့်နားပန်,2.05,0,0,0.5,0,0,2,0,0,4,1.6919,5000,0,7365000,1000842,MMK,In Stock
2026-06-13,E13478,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူနှင်းဆီပွင့်နားပန်,2.05,0,0,0.5,0,0,2,0,0,4,1.6919,5000,0,7365000,1000842,MMK,In Stock
2026-06-13,E12533,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူနားပန်,2.4,0,0,1,0,0,0,0,0,4,1.7146,7000,0,7365000,1014280,MMK,In Stock
2026-06-13,E8679,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူနားပန်,2.25,0,0,1.5,0,0,2.5,0,0,4.5,1.7949,6000,0,7365000,1061807,MMK,Inactive
2026-06-13,E14594,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပုံဆန်းနားပန်,2.43,0,0,2.5,0,0,0,0,0,4.5,1.5962,10000,0,7365000,944282,MMK,In Stock
2026-06-13,E15098,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပန်းပွင့်နားပန်,2.35,0,0,1.5,0,0,0,0,0,4.5,1.6267,6000,0,7365000,962327,MMK,In Stock
2026-06-13,E14378,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပန်းပွင့်နားပန်,1.63,0,0,1.5,0,0,2.5,0,0,4.5,1.3299,6000,0,7365000,786729,MMK,In Stock
2026-06-13,E8677,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူနားပန်,2.25,0,0,1.5,0,0,2.5,0,0,4.5,1.7932,5000,0,7365000,1060807,MMK,In Stock
2026-06-13,E9595,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူလေးထောင့်နားပန်,2.12,0,0,2.5,0,0,0,0,0,4,1.357,6000,0,7365000,802743,MMK,In Stock
2026-06-13,E12950,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပန်းပွင့်နားပန် PT,1.78,0,0,1.5,0,0,0,0,0,4,1.206,10000,0,7365000,713432,MMK,In Stock
2026-06-13,E12949,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပန်းပွင့်နားပန် PT,1.71,0,0,1.5,0,0,0,0,0,4,1.1535,10000,0,7365000,682375,MMK,In Stock
2026-06-13,E10713,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပန်းပွင့်နားပန် PT,1.38,0,0,0.5,0,0,2.5,0,0,4.5,1.238,5000,0,7365000,732349,MMK,In Stock
2026-06-13,E13600,အောင်ကျားမင်း,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူနားပန်,1.21,0,0,2.5,0,0,0,0,0,3,0.6711,4000,0,7365000,396999,MMK,In Stock
2026-06-13,E11780,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူနားပန် PT,1.4,0,0,0.5,0,0,0,0,0,4,1.0081,4000,0,7365000,596375,MMK,In Stock
2026-06-13,E7850,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူလေးထောင့်နားပန်,2.07,0,0,4,0,0,0,0,0,4.5,1.1803,10000,0,7365000,698250,MMK,In Stock
2026-06-13,E14024,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူနားပန် PT,1.42,0,0,0.5,0,0,0,0,0,4,1.0248,5000,0,7365000,606249,MMK,In Stock
2026-06-13,E13484,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူနားပန် PT,1.38,0,0,0.5,0,0,2,0,0,4,1.1894,5000,0,7365000,703580,MMK,In Stock
2026-06-13,E14370,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူနားပန် PT,1.65,0,0,1.5,0,0,2,0,0,4.5,1.298,7000,0,7365000,767833,MMK,In Stock
2026-06-13,E14346,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူနားပန် PT,1.51,0,0,0.5,0,0,2,0,0,4.5,1.2868,5000,0,7365000,761257,MMK,In Stock
2026-06-13,E14592,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူခြံစည်းရိုးနားပန် PT,1.42,0,0,0.5,0,0,0,0,0,4.5,1.0248,5000,0,7365000,606249,MMK,In Stock
2026-06-13,E15034,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပန်းပွင့်နားပန် PT,1.7,0,0,1.5,0,0,2.5,0,0,4.75,1.3807,5000,0,7365000,816786,MMK,In Stock
2026-06-13,E11400,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပန်းပွင့်နားပန် PT,1.45,0,0,0.5,0,0,2,0,0,4,1.2385,3000,0,7365000,732637,MMK,In Stock
2026-06-13,E15035,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပန်းပွင့်နားပန် PT,1.61,0,0,1.5,0,0,2.5,0,0,4.75,1.3132,5000,0,7365000,776855,MMK,In Stock
2026-06-13,E11823,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပန်းပွင့်နားပန် PT,1.52,0,0,1,0,0,2.5,0,0,4.75,1.2944,5000,0,7365000,765694,MMK,In Stock
2026-06-13,E15106,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပန်းပွင့်နားပန် PT,1.83,0,0,2,0,0,0,0,0,4,1.1898,7000,0,7365000,703847,MMK,In Stock
2026-06-13,E14207,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပန်းပွင့်နားပန် PT,1.94,0,0,2.5,0,0,0,0,0,4.5,1.2287,10000,0,7365000,726881,MMK,In Stock
2026-06-13,E14347,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပွင့်နားပန်,1.54,0,0,0.5,0,0,2,0,0,4,1.306,3000,0,7365000,772568,MMK,In Stock
2026-06-13,E12534,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပန်းသီးနားပန်,1.56,0,0,0.5,0,0,0,0,0,3.5,1.1264,3000,0,7365000,666363,MMK,Inactive
2026-06-13,E1519,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပန်းသီးနားပန်,1.6,0,0,0.5,0,0,2,0,0,3.5,1.351,3000,0,7365000,799188,MMK,In Stock
2026-06-13,E15097,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပန်းပွင့်နားပန်,1.57,0,0,1.5,0,0,0,0,0,4.5,1.0401,5000,0,7365000,615261,MMK,In Stock
2026-06-13,E15477,ရွှေသရဖူ,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပွင့်နားပန်,1.84,0,0,3.1,0,0,1.5,0,0,4,1.2413,10000,0,7365000,734299,MMK,Inactive
2026-06-13,E15530,ရွှေသရဖူ,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပွင့်နားပန်,1.82,0,0,3.1,0,0,1.5,0,0,4,1.2263,10000,0,7365000,725425,MMK,In Stock
2026-06-13,E15526,ရွှေသရဖူ,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပွင့်နားပန်,1.87,0,0,3.1,0,0,1.5,0,0,4,1.2638,10000,0,7365000,747609,MMK,In Stock
2026-06-13,E14591,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပွင့်နားပန်,1.35,0,0,0.5,0,0,0,0,0,4,0.9689,3000,0,7365000,573191,MMK,In Stock
2026-06-13,E13462,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူ Cyclone နားပန်,1.59,0,0,0.5,0,0,2,0,0,4,1.3468,5000,0,7365000,796751,MMK,In Stock
2026-06-13,E15032,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပန်းပွင့်နားပန်,1.64,0,0,1.5,0,0,2.5,0,0,4.5,1.3391,7000,0,7365000,792166,MMK,In Stock
2026-06-13,E14365,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပွင့်နားပန်,1.32,0,0,1,0,0,2,0,0,4,1.094,4000,0,7365000,647190,MMK,In Stock
2026-06-13,E6275,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူလိပ်ပြာနားပန်,1.54,0,0,0.5,0,0,0,0,0,3,1.1131,4000,0,7365000,658490,MMK,In Stock
2026-06-13,E11398,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပွင့်နားပန်,1.47,0,0,0.5,0,0,2,0,0,4,1.2535,3000,0,7365000,741510,MMK,In Stock
2026-06-13,E14356,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူလိပ်ပြာနားပန်,1.48,0,0,0.5,0,0,2,0,0,4,1.266,6000,0,7365000,748947,MMK,In Stock
2026-06-13,E14363,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပွင့်နားပန်,1.3,0,0,1,0,0,2,0,0,4,1.079,4000,0,7365000,638316,MMK,In Stock
2026-06-13,E15134,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပွင့်နားပန်,1.73,0,0,1,0,0,0,0,0,4,1.2087,5000,0,7365000,715018,MMK,In Stock
2026-06-13,E13816,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပွင့်နားပန်,1.63,0,0,1,0,0,0,0,0,3.5,1.1337,5000,0,7365000,670651,MMK,In Stock
2026-06-13,E14348,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူစွန်လေးချက်နားပန်,1.26,0,0,0.5,0,0,2,0,0,4,1.0994,5000,0,7365000,650339,MMK,In Stock
2026-06-13,E13817,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပွင့်နားပန်,1.56,0,0,1,0,0,0,0,0,4,1.0846,7000,0,7365000,641593,MMK,In Stock
2026-06-13,E15107,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပဉ္စဂံနားပန် PT,1.28,0,0,0.5,0,0,0,0,0,4,0.9198,5000,0,7365000,544134,MMK,In Stock
2026-06-13,E15137,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူစွန်လေးချက်နားပန်,1.43,0,0,0.5,0,0,0,0,0,4,1.0323,5000,0,7365000,610685,MMK,In Stock
2026-06-13,E14358,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပွင့်နားပန်,1.46,0,0,0.5,0,0,2,0,0,4,1.2477,4000,0,7365000,738074,MMK,In Stock
2026-06-13,E14351,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူစွန်လေးချက်နားပန် PT,1.21,0,0,0.5,0,0,2,0,0,4.5,1.0635,6000,0,7365000,629155,MMK,In Stock
2026-06-13,E14359,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပွင့်နားပန်,1.47,0,0,0.5,0,0,2,0,0,4,1.2568,5000,0,7365000,743510,MMK,In Stock
2026-06-13,E15529,ရွှေသရဖူ,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပွင့်နားပန်,1.83,0,0,3.1,0,0,1.5,0,0,4,1.2338,10000,0,7365000,729862,MMK,In Stock
2026-06-13,E13758,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပွင့်နားပန်,1.2,0,0,0.5,0,0,0,0,0,3.5,0.8581,4000,0,7365000,507640,MMK,In Stock
2026-06-13,E12945,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,၁လုံးဖြူပွင့်နားပန်,1.17,0,0,1,0,0,0,0,0,4,0.7887,5000,0,7365000,466560,MMK,In Stock
2026-06-13,E12616,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်နားကုပ်,2.66,0,0,2.5,0,0,3.5,0,0,6,2.1176,15000,0,7365000,1252714,MMK,In Stock
2026-06-13,E15031,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ် Bunny နားပန်,1.71,0,0,0.5,0,0,3,0,0,5.5,1.5426,10000,0,7365000,912531,MMK,In Stock
2026-06-13,E9214,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်ပုံဆန်းနားပန် PT,1.94,0,0,0.5,0,0,3.5,0,0,6,1.7637,10000,0,7365000,1043346,MMK,In Stock
2026-06-13,E10555,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်ရွဲပျောက်နားပန် PT,2.11,0,0,2,0,0,0,0,0,6,1.4133,15000,0,7365000,836075,MMK,In Stock
2026-06-13,E15109,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်ပန်းပွင့်နားပန်,1.93,0,0,0.5,0,0,0,0,0,5.5,1.4124,8000,0,7365000,835523,MMK,In Stock
2026-06-13,E10735,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်စက်ြာနားပန်,2.2,0,0,0.5,0,0,3.5,0,0,6,1.9621,12000,0,7365000,1160702,MMK,In Stock
2026-06-13,E15149,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်ကျူထရံနားပန် PT,2.04,0,0,0.5,0,0,0,0,0,5.5,1.5017,12000,0,7365000,888327,MMK,In Stock
2026-06-13,E9707,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်အိတ်ပုံနားပန်,1.83,0,0,1,0,0,3.5,0,0,6.5,1.6393,14000,0,7365000,969772,MMK,In Stock
2026-06-13,E15028,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်ပန်းပွင့်နားပန်,1.95,0,0,0.5,0,0,3.5,0,0,6,1.7712,10000,0,7365000,1047783,MMK,In Stock
2026-06-13,E13384,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်ပန်းပွင့်နားပန်,2.01,0,0,0.5,0,0,3.5,0,0,6,1.8162,10000,0,7365000,1074403,MMK,In Stock
2026-06-13,E14600,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်ပန်းပွင့်နားပန်,1.79,0,0,1,0,0,0,0,0,5.5,1.2621,10000,0,7365000,746639,MMK,In Stock
2026-06-13,E12690,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်ခရုခွေနားပန် PT,2.07,0,0,1,0,0,0,0,0,6,1.4806,15000,0,7365000,875868,MMK,In Stock
2026-06-13,E12551,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်အသဲနားပန် PT,1.78,0,0,1.5,0,0,3.5,0,0,6,1.5498,12000,0,7365000,916819,MMK,In Stock
2026-06-13,E13380,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်ပန်းပွင့်နားပန်,2.11,0,0,0.5,0,0,3.5,0,0,6,1.8997,15000,0,7365000,1123771,MMK,In Stock
2026-06-13,E13388,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်ပန်းပွင့်နားပန်,1.89,0,0,1,0,0,3.5,0,0,6,1.686,15000,0,7365000,997393,MMK,In Stock
2026-06-13,E14409,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်ရွဲပျောက်နားပန် PT,1.95,0,0,2,0,0,3.5,0,0,6,1.6338,15000,0,7365000,966474,MMK,In Stock
2026-06-13,E13355,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်ပန်းပွင့်နားပန်,2.15,0,0,1,0,0,3.5,0,0,6,1.881,15000,0,7365000,1112748,MMK,In Stock
2026-06-13,E13424,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်ပန်းပွင့်နားပန်,1.97,0,0,0.5,0,0,3.5,0,0,6,1.7947,15000,0,7365000,1061656,MMK,In Stock
2026-06-13,E13234,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်ပန်းပွင့်နားပန်,2.1,0,0,0.5,0,0,0,0,0,6,1.5517,15000,0,7365000,917947,MMK,In Stock
2026-06-13,E15204,ရွှေသရဖူ,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်ပန်းပွင့်နားပန်,1.73,0,0,0.6,0,0,2,0,0,4.25,1.4506,10000,0,7365000,858112,MMK,In Stock
2026-06-13,E15206,ရွှေသရဖူ,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်ပန်းပွင့်နားပန်,1.73,0,0,0.6,0,0,2,0,0,4.25,1.4506,10000,0,7365000,858112,MMK,In Stock
2026-06-13,E10729,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ် $ နားပန်,1.93,0,0,1,0,0,3.5,0,0,6,1.7109,12000,0,7365000,1012140,MMK,In Stock
2026-06-13,E11424,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်ခရုခွေနားပန်,2.13,0,0,1,0,0,3.5,0,0,6,1.8576,10000,0,7365000,1098875,MMK,In Stock
2026-06-13,E11426,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူခြယ်ခရုခွေနားပန် PT,2.03,0,0,1,0,0,3.5,0,0,6.5,1.7826,10000,0,7365000,1054507,MMK,Inactive
2026-06-13,E14612,မောင်ဇော်,နားကပ်,-,၁၂ပဲရည်,ဖြူ၆ပွင့်နားပန်,2.26,0,0,2,0,0,0,0,0,5,1.5258,15000,0,7365000,902627,MMK,In Stock
